date_local,site_num,co_mean,hap_mean,lead_mean,o2_mean,o3_mean,t_mean
2018-04-14,8001,0.333208,-0.002,0.006,18.145833,0.042529,70.516667
2018-04-20,1103,0.30416699999999997,0.03,0.00404,15.583333,0.027059,60.145832999999996
2018-03-21,0005,0.2,0.0,0.0004,4.7272729999999994,0.024118,61.708332999999996
2019-10-18,1103,0.3875,0.03,0.007,21.283333,0.018175999999999998,67.154167
2018-07-13,1103,0.21112499999999998,-0.008,0.005,7.3875,0.027353,74.908333
2019-04-05,1002,0.225,1.2,0.0049,12.447826,0.017235,56.816666999999995
2018-08-30,1002,0.22916699999999998,0.0,0.00361,8.069564999999999,0.034647,68.25
2019-07-20,8001,0.204167,0.2,0.004,6.7583329999999995,0.042,72.91666699999999
2018-05-14,1103,0.279167,2.3000000000000003,0.004,11.575000000000001,0.030823999999999997,61.7875
2018-04-08,0008,0.183333,0.00095999999999999992,0.00065,2.891304,0.026646999999999997,58.016667
2018-01-29,0002,0.3375,1.5,0.0125,14.420833,0.032293999999999996,74.045833
2019-06-02,1103,0.204167,0.04,0.0023899999999999998,5.9333329999999993,0.033471,62.375
2019-08-13,0011,0.23333299999999998,0.70000000000000007,0.00417,5.8782609999999993,0.053058999999999995,85.316667
2018-10-05,1022,0.21109499999999998,0.0,0.00279,5.526316,0.027285999999999998,68.583333
2019-05-21,1002,0.15,0.0,0.00173,5.747826,0.033471,57.9125
2019-09-06,8001,0.25,0.010100000000000001,0.00912,12.416666999999999,0.038,83.162500000000009
2019-04-27,1103,0.283333,0.02,0.005,9.6583329999999989,0.036176,61.541667
2019-07-26,8001,0.275,0.0,0.004,11.258333,0.048824,84.12083299999999
2018-02-07,1002,0.404167,0.93,0.00855,20.604347999999998,0.015293999999999999,58.445833
2018-02-01,8001,0.6115,0.005,0.01,32.213043,0.017706,65.3625
2019-08-31,1103,0.4625,0.0,0.008,18.058332999999998,0.032175999999999996,75.904167
2019-09-18,8001,0.28612499999999996,0.001,0.004,11.041667,0.031647,71.9
2019-09-06,1002,0.216667,0.0,0.0042899999999999995,10.978261,0.032353,75.395833
2018-07-01,1022,0.2,0.001,0.00212,1.47619,0.036714,68.708333
2019-03-28,8001,0.244444,0.0,0.002,9.2277779999999989,0.028614999999999998,59.158333
2019-11-05,0008,0.441667,0.002,0.00333,16.713043,0.023176,58.041667
2018-08-30,1002,0.23182599999999998,0.152,0.0038699999999999997,8.069564999999999,0.034647,68.25
2018-03-27,8001,0.181833,1.3,0.002,12.594118,0.025332999999999998,62.416667
2019-09-30,8001,0.265917,0.006,0.004,12.25,0.028940999999999998,61.879166999999995
2018-07-25,1002,0.20800000000000002,2.2,0.0035199999999999997,10.482609,0.031647,84.475000000000009
2018-09-05,1103,0.23750000000000002,0.0,0.004,7.5625,0.033941,69.179166999999993
2019-10-12,8001,0.341667,0.0,0.0090000000000000011,19.9375,0.033764999999999996,69.770833
2019-04-21,8001,0.2,0.13,0.002,4.1958329999999995,0.041881999999999996,60.158333
2018-02-19,8001,0.1625,0.004,0.004,5.6625000000000005,0.028176,49.775000000000006
2019-08-13,8001,0.286167,0.0,0.007,13.145833,0.051587999999999995,79.162500000000009
2018-04-08,1103,0.3375,0.0,0.003,12.662500000000001,0.026293999999999998,64.466667
2019-03-04,8001,0.169292,0.04,0.001,6.6833329999999993,0.021647,55.300000000000004
2018-03-27,0005,0.38070000000000004,0.037000000000000005,0.0028799999999999997,13.885,0.022411999999999998,59.666667
2018-02-19,1103,0.154167,0.001,0.008,4.216667,0.037353,52.141667
2019-09-18,8001,0.30833299999999997,0.016,0.004,11.041667,0.031647,71.9
2019-06-14,1103,0.216667,2.5,0.008,8.927273,0.031471,65.7625
2019-06-26,8001,0.20500000000000002,-0.003,0.010700000000000001,7.2550000000000008,0.041857,68.4625
2019-03-10,1103,0.35833299999999996,1.1,0.003,12.441666999999999,0.026000000000000002,53.216667
2018-10-17,1002,0.399565,0.0,0.010700000000000001,24.352173999999998,0.026588,64.954167
2019-11-05,0008,0.468391,0.2,0.00333,16.713043,0.023176,58.041667
2018-08-12,1103,0.17083299999999998,0.12,0.004,6.4166669999999995,0.021176,76.66666699999999
2018-06-07,0008,0.164609,0.002,0.00259,4.082609,0.037647,71.783333
2019-01-09,1103,0.72500000000000009,0.002,0.007,26.425,0.010882,57.641667
2018-08-18,8001,0.20987499999999998,0.0,0.003,5.470833,0.043587999999999995,79.679166999999993
2018-09-23,8001,0.395833,0.0,0.007,10.6625,0.043000000000000003,74.37083299999999
2018-03-15,1103,0.179167,0.001,0.002,10.079167,0.030528999999999997,58.195833
2018-05-26,8001,0.144167,2.3000000000000003,0.002,3.9375,0.034294,61.375
2019-01-09,0008,0.2,0.0,0.00155,4.004348,0.027823999999999998,54.775000000000006
2019-01-21,8001,0.19583299999999998,0.0132,0.002,9.6916669999999989,0.026882,55.241667
2018-09-29,8001,0.220833,-0.002,0.005,7.204167,0.036059,71.775
2019-02-14,1103,0.228571,0.2,0.00065,13.031818,0.017471,57.629166999999995
2019-05-09,8001,0.2,0.0,0.003,5.856522,0.032646999999999995,60.154166999999994
2019-09-18,8001,0.28612499999999996,0.1,0.004,11.041667,0.031647,71.9
2019-07-20,8001,0.2,0.001,0.00612,5.4791669999999995,0.042,72.91666699999999
2018-09-23,1002,0.223,1.1,0.00426,10.791304,0.03,73.970833
2019-07-20,0005,0.17083299999999998,0.00065,0.00298,3.8045449999999996,0.024412,67.30434799999999
2019-02-14,1103,0.23900000000000002,0.007,0.001,13.031818,0.017471,57.629166999999995
2019-06-14,8001,0.147792,0.16,0.00422,4.591667,0.040471,67.162500000000009
2018-10-05,0011,0.2,0.152,0.00349,8.182609,0.027471,67.0125
2018-02-07,1022,0.466667,0.0,0.0061,17.142857,0.028,61.833332999999996
2019-05-09,8001,0.19583299999999998,0.02,0.003,5.856522,0.032646999999999995,60.154166999999994
2018-12-04,1022,0.563389,0.00087,0.0054,18.666667,0.020714,53.083332999999996
2018-10-17,8001,0.675,0.06,0.006,25.008333,0.019587999999999998,67.166667
2019-06-20,8001,0.191667,0.013000000000000001,0.004,6.2875000000000005,0.036000000000000004,66.4
2018-12-04,1002,0.41666699999999995,0.00065,0.00497,14.03913,0.0030589999999999997,49.383333
2018-11-28,1103,0.48750000000000004,0.0,0.006,21.454166999999998,0.022234999999999998,59.719048
2019-10-24,8001,0.120833,0.0,0.006,7.8,0.030352999999999998,82.320833
2019-03-22,1103,0.383333,1.2,0.004,15.333333,0.025706,56.445833
2019-02-02,1103,0.221625,0.02,0.00065,10.229167,0.024118,54.2
2019-08-01,1002,0.14987,0.00065,0.0039299999999999995,7.2565219999999995,0.020647,74.10416699999999
2019-03-28,8001,0.154167,-0.003,0.002,9.2277779999999989,0.028614999999999998,59.158333
2019-09-18,8001,0.30833299999999997,0.0,0.004,11.041667,0.031647,71.9
2019-02-08,1602,0.5,2.2,0.006,26.891666999999998,0.021294,51.595833
2018-06-07,1103,0.23812499999999998,0.1,0.006,16.045833,0.033294,66.466667
2019-06-14,0005,0.177591,2.1,0.0025399999999999997,5.422727,0.024412,64.0
2019-01-15,1103,0.270833,0.00065,0.001,15.3625,0.025765,54.204167
2018-08-18,1002,0.294217,0.00434,0.00694,11.573913,0.044765,81.391667
2019-02-14,1103,0.228571,0.16,0.001,13.031818,0.017471,57.629166999999995
2019-09-18,8001,0.28612499999999996,0.0,0.00401,11.041667,0.031647,71.9
2018-06-19,1002,0.15057099999999998,1.32,0.00308,7.46087,0.031706,74.49583299999999
2019-07-20,8001,0.204167,-0.001,0.004,6.7583329999999995,0.042,72.91666699999999
2019-08-13,8001,0.291667,0.2,0.0076799999999999993,13.145833,0.051587999999999995,79.162500000000009
2019-09-18,1103,0.435,0.0,0.005,16.823809999999998,0.021615,71.72916699999999
2019-12-17,1103,0.62916699999999992,0.04,0.008,28.825000000000003,0.016412,54.800000000000004
2019-08-07,1103,0.333333,0.04,0.022000000000000002,13.541666999999999,0.031411999999999995,71.35416699999999
2019-02-02,1002,0.2,0.1,0.00065,6.9913039999999995,0.033176,55.708332999999996
2019-07-20,1103,0.225,0.0,0.005,6.991667,0.028765,69.845833
2019-08-13,0008,0.2,0.0,0.00065,5.2565219999999995,0.039764999999999995,82.879167
2018-08-12,1103,0.2,0.25,0.004,6.4166669999999995,0.021176,76.66666699999999
2018-11-10,8001,0.497208,0.001,0.011000000000000001,25.8625,0.023353,60.075
2019-02-26,8001,0.458333,1.7,0.00825,19.329166999999998,0.034941,55.754166999999995
2018-01-26,1103,0.531292,2.04,0.0037099999999999998,26.766666999999998,0.015529,55.366667
2018-04-20,8001,0.43333299999999997,0.008,0.0023599999999999997,15.883332999999999,0.032353,59.679167
2019-11-05,8001,0.791667,-0.007,0.013000000000000001,38.645832999999996,0.023235,67.4625
2019-03-22,8001,0.2625,0.06,0.002,10.575000000000001,0.033,55.933333
2018-03-21,8001,0.46995499999999996,0.0,0.005,24.333333,0.016353,62.166667
2018-08-30,8001,0.316667,1.26,0.00777,16.541667,0.037412,77.920833
2018-05-08,1103,0.35833299999999996,0.0,0.008,19.508333,0.038,66.425
2018-07-13,8001,0.320833,-0.003,0.005,10.020833,0.039646999999999995,81.508333
2018-06-07,8001,0.23333299999999998,0.0,0.004,8.452380999999999,0.032545,68.454167
2019-02-14,1103,0.275,0.0,0.00065,13.031818,0.017471,57.629166999999995
2019-10-24,8001,0.158333,0.2,0.006,7.8,0.030352999999999998,82.320833
2018-07-19,1103,0.267833,0.0,0.007,13.279167,0.026175999999999998,76.191667
2018-10-05,0005,0.28090899999999996,2.5,0.00375,10.454545,0.023941,63.434782999999996
2019-12-17,1103,0.533333,0.28,0.006,28.825000000000003,0.016412,54.800000000000004
2018-07-25,8001,0.391667,0.0,0.004,9.9083329999999989,0.057881999999999996,86.491666999999993
2018-08-06,1022,0.300118,0.002,0.00436,6.7894739999999993,0.039570999999999995,81.458333
2019-08-25,8001,0.2625,0.001,0.006,7.566667,0.039175999999999996,81.375
2018-01-26,0011,0.543818,0.006,0.0025199999999999997,17.730435,0.015646999999999998,46.425000000000004
2018-02-19,8001,0.329167,0.004,0.004,5.6625000000000005,0.028176,49.775000000000006
2018-10-23,1103,0.44655,0.0,0.008,19.694444,0.010909,66.325
2018-08-30,8001,0.43333299999999997,0.002,0.00777,16.541667,0.037412,77.920833
2019-08-01,1002,0.1625,0.5,0.00358,7.2565219999999995,0.020647,74.10416699999999
2019-10-24,1103,0.908333,0.08,0.021,42.445833,0.018882,80.8
2018-08-06,0005,0.170182,0.0,0.0031699999999999996,8.536363999999999,0.019059,77.79166699999999
2018-12-28,1103,0.279167,-0.006,0.005,16.666667,0.016824,54.895832999999996
2019-07-26,1103,0.379167,3.4,0.0090000000000000011,20.383333,0.027353,79.158333
2018-03-21,0006,0.139957,0.0,0.0,1.3333329999999999,0.020588,58.541667
2019-05-21,0005,0.186409,0.0,0.00065,5.063636,0.036176,55.75
2018-02-25,8001,0.5,0.36,0.005,17.208333,0.028765,53.737500000000004
2019-11-05,1103,0.82083299999999992,0.013600000000000001,0.011000000000000001,34.408333,0.023353,66.104167
2018-10-05,8001,0.179167,0.0,0.00268,10.508333,0.025235,68.75
2019-04-15,1103,0.395833,0.2,0.008,14.4375,0.032588,58.962500000000006
2018-08-06,0005,0.16666699999999998,0.0,0.0031699999999999996,8.536363999999999,0.019059,77.79166699999999
2018-09-23,8001,0.3875,0.2,0.010100000000000001,10.6625,0.043000000000000003,74.37083299999999
2018-08-06,0005,0.16666699999999998,0.0,0.0031699999999999996,8.536363999999999,0.019059,77.79166699999999
2019-09-30,1103,0.445833,2.7,0.006,18.433332999999998,0.019941,63.566666999999995
2018-10-17,1022,0.283333,0.1,0.00359,15.190475999999999,0.029856999999999998,65.416667
2019-01-09,1103,0.783333,0.002,0.007,26.425,0.010882,57.641667
2019-08-13,1103,0.294118,0.0,0.019,13.482353,0.022917,72.079167
2019-02-14,8001,0.234208,0.00095999999999999992,0.00065,16.116667,0.018529,54.425000000000004
2019-09-06,8001,0.25,3.6,0.00912,11.950000000000001,0.038,83.162500000000009
2019-07-20,1103,0.220833,0.16,0.0059,6.991667,0.028765,69.845833
2018-05-14,0011,0.2,0.00065,0.00247,4.1304349999999994,0.040412,68.295833
2018-12-04,1103,0.523077,0.0,0.007,30.585714,0.008768999999999999,59.712500000000006
2018-09-11,1002,0.23333299999999998,0.0453,0.00718,11.834783,0.037471,73.925
2019-10-18,8001,0.296083,0.0,0.005,15.325000000000001,0.026175999999999998,66.8625
2018-01-02,0005,1.100619,0.0,0.0117,33.933333,0.001176,54.5
2018-06-01,8001,0.23750000000000002,0.0,0.005,11.441666999999999,0.042588,68.279167
2019-11-29,1103,0.383333,1.05,0.002,16.3,0.015293999999999999,48.470833
2019-06-14,1103,0.216667,-0.001,0.007,9.8772729999999989,0.031471,65.7625
2019-11-05,1103,0.854167,0.006,0.011000000000000001,34.408333,0.023353,66.104167
2018-04-08,1022,0.187714,0.0053,0.00142,1.238095,0.043428999999999995,65.833333
2018-08-30,1002,0.23182599999999998,0.0,0.00361,8.069564999999999,0.034647,68.25
2019-06-26,8001,0.2,0.63,0.010700000000000001,7.2550000000000008,0.041857,68.4625
2019-01-15,1103,0.316667,0.001,0.001,15.3625,0.025765,54.204167
2019-08-01,8001,0.24529199999999998,0.005,0.005,10.8375,0.051176,79.133333
2019-08-01,1022,0.239143,0.0,0.00189,5.157895,0.042214,74.79166699999999
2018-02-25,1022,0.305556,0.002,0.0026899999999999997,9.619048,0.037385,52.625
2018-06-07,1103,0.23333299999999998,0.0,0.006,16.045833,0.033294,66.466667
2019-01-09,1103,0.72500000000000009,0.1,0.007,26.425,0.010882,57.641667
2018-04-20,1002,0.213087,0.00316,0.0020599999999999998,10.352174,0.026529,64.3625
2019-01-09,1103,0.680792,2.4,0.007,26.425,0.010882,57.641667
2018-09-11,1022,0.2,3.7,0.00612,4.7142859999999995,0.041214,69.541667
2018-04-14,8001,0.333208,0.12,0.006,18.145833,0.042529,70.516667
2019-07-22,0002,0.35833299999999996,0.0,0.00836,20.6,0.039764999999999995,76.616666999999993
2018-07-01,1103,0.108333,0.0,0.00328,6.2,0.034412,70.0125
2018-01-14,8001,0.316667,0.002,0.004,21.370832999999998,0.015352999999999999,67.091667
2019-02-02,1022,0.267238,0.0,0.0020599999999999998,5.7142859999999995,0.031307999999999996,56.125
2019-11-11,8001,0.5375,0.001,0.006,21.483333,0.026118,62.341666999999994
2018-01-02,1022,0.658524,0.001,0.0055000000000000005,22.142857,0.018882,62.375
2019-11-05,8001,0.76774999999999993,0.00065,0.013000000000000001,38.645832999999996,0.023235,67.4625
2018-09-11,1022,0.20938099999999998,0.1,0.0068299999999999993,4.7142859999999995,0.041214,69.541667
2018-05-20,8001,0.5,0.0,0.003,3.420833,0.039529,63.5125
2019-03-28,1103,0.3125,0.005,0.005,13.417390999999999,0.021882,60.441666999999995
2019-11-11,0006,0.6145,0.005,0.001,15.875,0.025706,59.166667
2018-11-10,0011,0.770833,0.0,0.0108,25.643477999999998,0.018118,52.183333
2019-04-27,1103,0.283333,2.1,0.005,9.6583329999999989,0.036176,61.541667
2018-09-23,1022,0.25,0.002,0.0031000000000000003,4.0,0.044500000000000005,70.333333
2018-03-27,1103,0.325,0.152,0.00793,24.6,0.021058999999999998,64.24583299999999
2018-05-08,1602,0.154167,3.0,0.006,15.4375,0.041528999999999996,66.720833
2019-09-24,1103,0.54444399999999993,0.0,0.013000000000000001,24.090476,0.015917,74.025
2018-12-28,1103,0.37083299999999997,0.2,0.005,16.666667,0.016824,54.895832999999996
2019-06-26,1002,0.122261,0.0,0.00462,4.513043,0.026175999999999998,68.53913
2018-12-04,1103,0.611111,0.0,0.008,30.585714,0.008768999999999999,59.712500000000006
2019-10-30,8001,0.104167,0.0,0.01,3.5375,0.036059,60.462500000000006
2018-10-17,0002,0.333333,0.00827,0.00449,13.754166999999999,0.037705999999999996,71.741666999999993
2018-09-05,0006,0.20066699999999998,-0.001,0.001,3.166667,0.035941,71.458333
2019-09-18,1103,0.435,1.23,0.0073799999999999994,16.823809999999998,0.021615,71.72916699999999
2019-08-13,8001,0.3125,0.057800000000000004,0.007,11.716667,0.051587999999999995,79.162500000000009
2019-07-14,1103,0.275,0.002,0.007,8.991667,0.033,72.25
2018-02-19,1002,0.208333,0.00087,0.0026899999999999997,9.169565,0.023176,45.191666999999995
2019-06-26,8001,0.20500000000000002,0.0,0.010700000000000001,7.2550000000000008,0.041857,68.4625
2018-02-01,1103,1.079167,0.0,0.02,51.300000000000004,0.0071179999999999993,66.8625
2018-08-18,1103,0.325,0.08,0.006,8.804167,0.036176,75.7375
2019-06-26,1103,0.241667,0.4,0.006,9.683333,0.033176,65.970833
2018-10-11,8001,0.258333,0.002,0.004,9.277273,0.028881999999999998,65.725000000000009
2018-08-18,1103,0.320833,0.2,0.00566,8.804167,0.036176,75.7375
2018-12-16,1022,0.545905,3.9,0.00509,15.142857,0.022570999999999997,55.875
2018-05-17,0005,0.220833,0.002,0.00090000000000000008,6.1000000000000005,0.028529,59.833332999999996
2018-05-14,1103,0.270375,0.1,0.004,11.575000000000001,0.030823999999999997,61.7875
2019-08-13,8001,0.254167,0.002,0.007,11.716667,0.051587999999999995,79.162500000000009
2019-11-11,8001,0.566292,0.0,0.006,21.483333,0.026118,62.341666999999994
2018-12-16,1103,0.9375,0.0,0.008,23.670833,0.012,57.979167
2018-06-07,8001,0.20066699999999998,0.00087,0.004,8.452380999999999,0.032545,68.454167
2019-07-08,8001,0.2,0.00896,0.00492,3.75,0.042529,68.916667
2018-05-14,8001,0.23333299999999998,0.004,0.003,8.045833,0.038,62.654166999999994
2019-02-02,1103,0.245833,0.54,0.00065,10.229167,0.024118,54.2
2018-06-19,8001,0.192773,0.152,0.00643,8.0625,0.046411999999999995,69.866666999999993
2019-02-14,1103,0.290909,0.0,0.001,13.031818,0.017471,57.629166999999995
2018-09-23,8001,0.395833,0.0,0.010100000000000001,10.6625,0.043000000000000003,74.37083299999999
2019-06-26,1103,0.245833,0.0,0.006,9.683333,0.033176,65.970833
2018-09-05,1022,0.209143,0.00631,0.00231,3.142857,0.043643,73.25
2019-08-19,1103,0.23750000000000002,3.0,0.01,14.1875,0.025412,70.541667
2018-04-02,1103,0.23333299999999998,0.00087,0.004,9.6875,0.039941,60.341666999999994
2019-09-30,8001,0.28750000000000003,0.02,0.004,11.883332999999999,0.028940999999999998,61.879166999999995
2019-09-30,1103,0.4375,0.04,0.006,18.433332999999998,0.019941,63.566666999999995
2018-05-26,1022,0.164381,0.01,0.00075,0.19047599999999998,0.033615,61.333332999999996
2018-04-08,1002,0.164522,0.70000000000000007,0.00065,5.5434779999999995,0.029706,59.1625
2019-09-18,8001,0.283333,0.2,0.004,11.041667,0.031647,71.9
2019-06-02,1103,0.2,0.001,0.002,5.529167,0.033471,62.375
2018-03-15,1022,0.2,-0.001,0.00065,1.3333329999999999,0.041922999999999995,56.166667
2019-06-26,1103,0.241667,0.00293,0.0074899999999999993,9.683333,0.033176,65.970833
2019-11-05,1103,0.854167,0.2,0.011000000000000001,33.4625,0.023353,66.104167
2018-10-05,1103,0.28820799999999996,0.0,0.006,15.304167,0.018118,68.891667
2019-03-10,1103,0.325167,0.1,0.003,12.441666999999999,0.026000000000000002,53.216667
2019-02-14,1103,0.228571,0.9,0.001,13.031818,0.017471,57.629166999999995
2018-04-08,0011,0.16608699999999998,0.0,0.00065,3.795652,0.032528999999999995,59.729167
2018-05-26,1002,0.149696,0.004,0.00216,6.065217,0.024235,63.391667
2018-01-26,1022,0.387619,0.00095999999999999992,0.00373,12.714286,0.027614999999999997,54.083332999999996
2019-04-15,1103,0.326316,0.0219,0.0108,14.4375,0.032588,58.962500000000006
2018-02-07,1103,0.69166699999999992,0.01,0.0090000000000000011,34.375,0.016471,67.408333
2018-10-23,1103,0.44117599999999996,0.0,0.007,19.694444,0.010909,66.325
2018-10-05,1022,0.21109499999999998,0.00613,0.00217,5.526316,0.027285999999999998,68.583333
2019-11-05,1103,0.82083299999999992,0.48,0.011000000000000001,34.408333,0.023353,66.104167
2019-07-20,1022,0.164857,0.1,0.0032,2.190476,0.039846,71.79166699999999
2019-05-09,8001,0.2,0.0,0.00231,5.856522,0.032646999999999995,60.154166999999994
2018-08-30,1002,0.22916699999999998,0.0,0.00361,8.069564999999999,0.034647,68.25
2019-06-14,8001,0.2,-0.01,0.004,6.329167,0.040471,67.162500000000009
2018-06-07,1022,0.2,0.1,0.00314,2.8571429999999998,0.040214,67.375
2018-03-21,8001,0.5875,-0.007,0.005,24.333333,0.016353,62.166667
2018-09-23,0005,0.30833299999999997,2.0,0.00345,10.436364,0.021941,65.375
2019-04-03,1103,0.245833,0.1,0.005,9.245833,0.020294,60.504166999999995
2018-04-08,1103,0.30416699999999997,-0.001,0.004,12.662500000000001,0.026293999999999998,64.466667
2018-05-14,1002,0.17500000000000002,0.00087,0.00294,6.395652,0.028706,62.141667
2019-03-22,8001,0.23424999999999999,0.001,0.002,10.575000000000001,0.033,55.933333
2019-01-21,1103,0.245833,0.1,0.002,4.779167,0.034235,57.245833
2018-11-10,1103,1.25,3.66,0.023,30.470833,0.019118,63.15
2019-09-18,1103,0.435,0.001,0.0073799999999999994,16.823809999999998,0.021615,71.72916699999999
2019-12-17,8001,0.194737,0.0,0.002,20.126316,0.017582999999999998,53.300000000000004
2019-11-17,8001,0.241667,0.08,0.004,12.708333,0.026175999999999998,77.35416699999999
2018-05-20,1022,0.2,0.016,0.00298,0.80952399999999991,0.040714,61.916667
2018-02-07,1022,0.466667,0.00095999999999999992,0.0061,17.142857,0.028,61.833332999999996
2019-02-26,0011,0.220833,0.0,0.0039000000000000003,11.613043,0.021412,59.4
2019-04-15,0011,0.179167,0.0,0.00132,3.427273,0.04,62.1875
2018-07-31,1103,0.295833,0.0,0.006,12.554167,0.026764999999999997,79.904167
2018-10-17,1103,0.57900000000000007,0.003,0.01,29.725,0.019412,69.020833
2019-09-30,8001,0.28750000000000003,1.1,0.004,12.25,0.028940999999999998,61.879166999999995
2018-10-17,8001,0.554545,0.2,0.006,25.008333,0.019587999999999998,67.166667
2019-06-08,1103,0.2625,0.005,0.006,9.5041669999999989,0.036352999999999996,68.791667
2019-06-26,8001,0.2,0.29,0.010700000000000001,7.2550000000000008,0.041857,68.4625
2018-08-06,8001,0.345833,5.0,0.007,16.466666999999998,0.058941,86.545833
2019-09-30,1022,0.1908,0.0,0.00329,3.6,0.041166999999999995,63.041667
2019-10-24,1103,0.908333,7.0,0.021,42.445833,0.018882,80.8
2018-08-12,1022,0.177857,0.002,0.00142,3.190476,0.024714,78.91666699999999
2019-08-13,8001,0.291667,-0.001,0.0076799999999999993,11.716667,0.051587999999999995,79.162500000000009
2019-02-02,1103,0.23750000000000002,0.0,0.001,10.229167,0.024118,54.2
2018-05-02,0011,0.2,0.0,0.00345,6.33913,0.038353,64.383333
2019-06-02,0005,0.191667,0.0,0.00065,3.3318179999999997,0.026352999999999998,63.833332999999996
2018-07-13,1103,0.23750000000000002,0.0,0.00639,7.3875,0.027353,74.908333
2018-08-30,1103,0.408333,0.004,0.00868,18.0,0.029058999999999998,74.4375
2018-03-15,8001,0.158333,0.004,0.001,4.3833329999999995,0.035,55.566666999999995
2019-07-08,8001,0.148458,0.2,0.003,3.75,0.042529,68.916667
2018-10-17,0005,0.451909,0.0,0.00577,17.695455,0.024588,60.541667
2019-06-14,8001,0.154167,0.48,0.00422,6.329167,0.040471,67.162500000000009
2018-01-02,1103,1.2125000000000001,0.07,0.009049999999999999,42.504166999999995,0.01,62.270832999999996
2019-02-14,0002,0.2,0.8,0.00065,6.6625000000000005,0.028940999999999998,56.4375
2019-05-09,1022,0.1865,0.0,0.00131,3.47619,0.036500000000000005,60.208332999999996
2018-11-10,0011,0.770833,0.152,0.0108,25.643477999999998,0.018118,52.183333
2019-05-27,1103,0.245833,0.48,0.002,7.5708329999999995,0.025824,58.429167
2019-06-14,1103,0.213636,0.152,0.007,8.927273,0.031471,65.7625
2019-02-02,1103,0.23750000000000002,-0.01,0.001,10.229167,0.024118,54.2
2018-06-19,1103,0.23333299999999998,0.2,0.00822,9.8458329999999989,0.029175999999999997,66.479167
2018-06-01,1103,0.37083299999999997,0.03,0.005,15.591667,0.027528999999999998,65.941667
2018-11-24,0008,0.237652,0.00276,0.00139,5.321739,0.012,56.520832999999996
2018-11-22,0005,0.275,0.1,0.0013499999999999999,6.8227269999999995,0.027294,58.083332999999996
2019-04-15,1002,0.183333,0.152,0.00283,7.13913,0.031941,56.087500000000006
2019-06-03,0002,0.30833299999999997,0.00087,0.00681,11.3125,0.035117999999999996,64.266667
2019-06-26,1103,0.241667,0.04,0.006,9.125,0.033176,65.970833
2019-10-12,8001,0.341667,0.0,0.0090000000000000011,19.4875,0.033764999999999996,69.770833
2018-08-18,0011,0.216667,0.00065,0.00399,6.517391,0.053471,88.475000000000009
2018-05-02,1103,0.25,0.0,0.003,13.216667,0.026588,58.108332999999995
2019-08-13,8001,0.291667,0.2,0.007,11.716667,0.051587999999999995,79.162500000000009
2019-08-31,1103,0.4625,0.03,0.008,18.058332999999998,0.032175999999999996,75.904167
2019-05-09,1103,0.204167,-0.006,0.005,14.075000000000001,0.023412,61.933333
2019-07-02,8001,0.266667,0.0,0.004,11.383333,0.048706,74.975000000000009
2018-06-07,1103,0.30833299999999997,0.002,0.0068899999999999994,16.045833,0.033294,66.466667
2019-11-05,0011,0.741292,0.0,0.0103,27.721739,0.028058999999999997,61.254166999999995
2019-07-08,8001,0.148458,0.13,0.00492,5.1666669999999995,0.042529,68.916667
2019-11-05,8001,0.804167,0.2,0.013000000000000001,39.779167,0.023235,67.4625
2019-01-09,1103,0.680792,0.0,0.007,26.425,0.010882,57.641667
2019-11-30,0008,0.270833,0.001,0.00065,7.1086959999999992,0.020059,43.362500000000004
2019-09-18,0011,0.17500000000000002,0.00087,0.00296,5.2043479999999995,0.034176,70.904167
2019-07-02,1103,0.2625,0.002,0.007,14.654167,0.034353,71.3625
2018-08-18,8001,0.345833,0.004,0.00448,5.470833,0.043587999999999995,79.679166999999993
2019-05-15,8001,0.1875,0.003,0.004,6.5210529999999993,0.028900000000000002,63.4125
2019-05-03,1103,0.333333,0.0,0.007,13.325000000000001,0.038940999999999996,63.725
2019-04-03,8001,0.14712999999999998,0.0,0.001,7.1125000000000007,0.028881999999999998,58.945833
2019-07-08,1103,0.2,0.9,0.006,8.1,0.034706,67.162500000000009
2019-02-02,8001,0.194625,0.0,0.00065,10.604167,0.026293999999999998,53.345833
2018-02-25,1103,0.383333,-0.001,0.005,15.808333,0.032588,55.841666999999994
2018-03-21,8001,0.46995499999999996,-0.007,0.005,24.333333,0.016353,62.166667
2018-08-30,8001,0.43333299999999997,0.1,0.006,16.541667,0.037412,77.920833
2018-09-05,8001,0.391667,0.0,0.006,10.379166999999999,0.041528999999999996,72.708333
2019-06-14,1103,0.216667,0.003,0.007,8.927273,0.031471,65.7625
2019-08-07,8001,0.2,2.9,0.004,6.958333,0.047588,76.795833
2018-07-01,1022,0.2,0.0,0.00212,1.47619,0.036714,68.708333
2018-06-19,1022,0.182947,0.004,0.00282,1.894737,0.046142999999999997,67.409091
2019-09-06,8001,0.291667,0.00087,0.00912,12.416666999999999,0.038,83.162500000000009
2019-01-09,1103,0.680792,0.4,0.007,26.425,0.010882,57.641667
2018-04-08,1103,0.3375,0.2,0.0033399999999999997,12.662500000000001,0.026293999999999998,64.466667
2018-08-18,8001,0.2,0.2,0.003,5.470833,0.043587999999999995,79.679166999999993
2019-04-15,1002,0.183333,0.96,0.00276,7.13913,0.031941,56.087500000000006
2019-05-21,0011,0.183333,0.2,0.00065,3.230435,0.032588,56.716666999999994
